"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"CDS:b2871:ygeX:22C3-diaminopropionate_ammonia_lyase2C_PLP-dependent:cds2827:+:1196:NC_000913.3"	1.05846982840006	3.70714858338942	0.281051975609085	0.614584091353486	0.798599912858156
"CDS:b3124:garK:glycerate_kinase_I:cds3069:-:1145:NC_000913.3"	0.544725410084971	5.44098302456641	0.280137306627507	0.614892155393393	0.798607582189795
"CDS:b3514:mdtF:anaerobic_multidrug_efflux_transporter2C_ArcA-regulated:cds3450:+:3113:NC_000913.3"	-0.468482098626217	4.31762457012723	0.265850088829784	0.615070441441699	0.798607582189795
"CDS:b1075:flgD:flagellar_hook_assembly_protein:cds1052:+:695:NC_000913.3"	-1.1175122720029	5.93723904876831	0.313111148082521	0.615129107523778	0.798607582189795
"CDS:b4240:treB:fused_trehalose28maltose29-specific_PTS_enzyme,_IIB_component2FIIC_component:cds4156:-:1421:NC_000913.3"	0.388981186053002	11.178672985295	0.263670497949556	0.616508643067761	0.800114351531463
"CDS:b1631:rsxG:SoxR_iron-sulfur_cluster_reduction_factor_component3B_putative_membrane_protein_of_electron_transport_complex:cds1620:+:620:NC_000913.3"	0.459477576066682	4.12904635198222	0.263159765744913	0.616846748292227	0.800114351531463
"CDS:b2207:napD:assembly_protein_for_periplasmic_nitrate_reductase:cds2190:-:263:NC_000913.3"	-0.239780845645116	6.91291237675661	0.26287939166202	0.617032534556636	0.800114351531463
"CDS:b0143:pcnB:poly28A29_polymerase:cds138:-:1397:NC_000913.3"	0.225948923693506	7.17076072688515	0.262760880590394	0.617111102459529	0.800114351531463
"CDS:b3055:ygiM:SH3_domain_protein:cds3005:+:620:NC_000913.3"	-0.269353955893205	5.82473423763963	0.262639140486724	0.617191834654194	0.800114351531463
"CDS:b2121:yehP:VMA_domain_putative_YehL_ATPase_stimulator:cds2104:+:1136:NC_000913.3"	0.799840421070488	2.85261369602327	0.262038357657373	0.617590595456843	0.800114351531463
"CDS:b1605:ydgI:putative_arginine2Fornithine_antiporter_transporter:cds1593:+:1382:NC_000913.3"	0.369636157829628	4.88669807732574	0.261846510808757	0.617718053966833	0.800114351531463
"CDS:b0742:ybgF:periplasmic_TolA-binding_protein:cds730:+:791:NC_000913.3"	-0.250360537941471	8.01279832749552	0.261828460056352	0.617730049528454	0.800114351531463
"CDS:b2842:kduD:hexuronate_dehydrogenase3B_hexuronate_utilization_in_high_osmolarity:cds2801:-:761:NC_000913.3"	-0.496640904856914	4.0653979098778	0.261267795345252	0.618102900366192	0.800364012012633
"CDS:b3742:mioC:FMN-binding_protein_MioC:cds3690:-:443:NC_000913.3"	-0.245591016128127	6.90656609209063	0.260283517406781	0.618758697458379	0.800979799448015
"CDS:b1628:rsxB:SoxR_iron-sulfur_cluster_reduction_factor_component3B_putative_iron-sulfur_protein:cds1617:+:578:NC_000913.3"	-0.358361818009461	4.8208691512964	0.259977470817009	0.618962930085279	0.80098109688389
"CDS:b2963:mltC:membrane-bound_lytic_murein_transglycosylase_C:cds2917:+:1079:NC_000913.3"	0.332216060529455	5.22962947298544	0.2596467176889	0.619183822406354	0.80098109688389
"CDS:b1873:torY:TMAO_reductase_III_28TorYZ292C_cytochrome_c-type_subunit:cds1865:-:1100:NC_000913.3"	0.858819812858851	2.45316021313947	0.259122437398441	0.619534328864645	0.80098109688389
"CDS:b1590:ynfH:oxidoreductase2C_membrane_subunit:cds1577:+:854:NC_000913.3"	-0.317870003105337	5.14100210056671	0.258606466990019	0.619879721135349	0.80098109688389
"CDS:b1572:ydfB:Qin_prophage3B_uncharacterized_protein:cds1560:+:128:NC_000913.3"	-1.03170783037025	2.11615248602583	0.258312975887815	0.620076380869602	0.80098109688389
"CDS:b2934:cmtB:putative_mannitol-specific_enzyme_IIA_component_of_PTS:cds2889:-:443:NC_000913.3"	-1.03170783037025	2.11615248602583	0.258312975887815	0.620076380869602	0.80098109688389
"CDS:b3743:asnC:transcriptional_activator_of_asnA3B_autorepressor:cds3691:-:458:NC_000913.3"	-0.369093805306996	4.87139750189772	0.257935900242274	0.620329257032045	0.80098109688389
"CDS:b2070:yegI:protein_kinase-related_putative_non-specific_DNA-binding_protein:cds2054:-:1946:NC_000913.3"	-0.609747100701181	3.52712072628278	0.257875980623698	0.620369462256628	0.80098109688389
"CDS:b4340:yjiR:putative_DNA-binding_transcriptional_regulator2Fputative_aminotransferase:cds4257:-:1412:NC_000913.3"	0.488970995242177	3.97404863328052	0.257857522396003	0.620381848666596	0.80098109688389
"CDS:b3656:yicI:putative_alpha-glucosidase:cds3602:-:2318:NC_000913.3"	0.415059574707242	4.49362016842909	0.257183753484399	0.620834368574707	0.80123239594527
"CDS:b3698:yidB:DUF937_family_protein:cds3645:-:398:NC_000913.3"	-0.534587828490098	4.20778394564104	0.257030983813691	0.620937077325722	0.80123239594527
"CDS:b2380:ypdA:sensor_kinase_regulating_yhjX3B_pyruvate-responsive_YpdAB_two-component_system:cds2365:+:1697:NC_000913.3"	-0.235119519512926	6.08933924216307	0.255745328179704	0.621802979579199	0.801935522543718
"CDS:b3100:yqjK:uncharacterized_protein:cds3049:+:299:NC_000913.3"	-0.28045898316355	5.87029551530261	0.255578441643875	0.621915582055564	0.801935522543718
"CDS:b1632:rsxE:SoxR_iron-sulfur_cluster_reduction_factor_component3B_electron_transport_inner_membrane_NADH-quinone_reductase:cds1621:+:695:NC_000913.3"	0.426086455273159	4.27848380562374	0.255418792161613	0.622023345231367	0.801935522543718
"CDS:b2494:bepA:periplasmic_metalloprotease_and_chaperone_for_OM_protein_maintenance_and_assembly:cds2475:+:1463:NC_000913.3"	0.220834101454021	6.42170185928781	0.254235817637461	0.622823187102392	0.802590310772832
"CDS:b4110:yjcZ:YjcZ_family_protein2C_mutational_suppressor_of_yhjH_motility_mutation:cds4026:+:878:NC_000913.3"	-0.87005748665989	4.69813971487314	0.275500362302523	0.622892435161003	0.802590310772832
"CDS:b4487:yjdP:putative_periplasmic_protein:cds4008:+:329:NC_000913.3"	-0.617601690437177	3.53844821840841	0.251703637007536	0.62454323378821	0.80448409592893
"CDS:b3311:rpsQ:30S_ribosomal_subunit_protein_S17:cds3248:-:254:NC_000913.3"	-0.373627914338874	10.787821306073	0.251311432730901	0.62481062742432	0.804595313901384
"CDS:b3717:cbrC:UPF0167_family_protein:cds3665:+:587:NC_000913.3"	-0.44300029246022	4.79501536520761	0.252120695271839	0.62501356677171	0.804623490942492
"CDS:b3702:dnaA:chromosomal_replication_initiator_protein_DnaA2C_DNA-binding_transcriptional_dual_regulator:cds3649:-:1403:NC_000913.3"	0.229128706346633	7.39498473189401	0.249921922301414	0.625760086544174	0.805006925898262
"CDS:b2837:galR:galactose-inducible_d-galactose_regulon_transcriptional_repressor3B_autorepressor:cds2796:+:1031:NC_000913.3"	-0.242070008741173	6.75753457172815	0.249734747302663	0.625888239059091	0.805006925898262
"CDS:b3516:gadX:acid_resistance_regulon_transcriptional_activator3B_autoactivator:cds3452:-:824:NC_000913.3"	-0.428174737415344	6.44529509317148	0.263423834988358	0.625932195556034	0.805006925898262
"CDS:b1768:pncA:nicotinamidase2Fpyrazinamidase:cds1756:+:641:NC_000913.3"	0.307595563839781	5.35142398500891	0.249454295455415	0.626080368834236	0.805006925898262
"CDS:b2448:yffQ:CPZ-55_prophage3B_uncharacterized_protein:cds2427:+:377:NC_000913.3"	-0.880868492647341	2.68536900738949	0.249254780886129	0.626217133850201	0.805006925898262
"CDS:b3187:ispB:octaprenyl_diphosphate_synthase:cds3131:+:971:NC_000913.3"	0.219873728677411	7.32626045451099	0.247707617214315	0.627280052199629	0.8057525417914
"CDS:b1361:ydaW:Rac_prophage3B_putative_DNA_replication_protein:cds1348:+:499:NC_000913.3"	-1.01385441490403	2.17365587520268	0.247497354680233	0.627424828068732	0.8057525417914
"CDS:b3366:nirD:nitrite_reductase2C_NAD28P29H-binding2C_small_subunit:cds3304:+:326:NC_000913.3"	-0.29393348478186	7.13651016514917	0.249713751920551	0.627460369651234	0.8057525417914
"CDS:b1794:yeaP:diguanylate_cyclase:cds1782:+:1025:NC_000913.3"	-0.29802989938118	6.34516079637134	0.24971877259781	0.627522400346543	0.8057525417914
"CDS:b1897:otsB:trehalose-6-phosphate_phosphatase2C_biosynthetic:cds1889:-:800:NC_000913.3"	0.393326079131344	4.89494043279765	0.243513438097438	0.630207714937286	0.808966806811467
"CDS:b2872:ygeY:putative_peptidase:cds2828:+:1211:NC_000913.3"	0.655978505703521	3.23378136909912	0.242341918142748	0.630999115175558	0.809351900833766
"CDS:b1036:ycdZ:DUF1097_family_inner_membrane_protein:cds1014:+:491:NC_000913.3"	-0.335321469881202	5.70804592083561	0.244133432554871	0.631012281336401	0.809351900833766
"CDS:b4053:alr:alanine_racemase2C_biosynthetic2C_PLP-binding:cds3968:+:1079:NC_000913.3"	0.244505091249297	5.80328232900485	0.242263169679542	0.631054081095634	0.809351900833766
"CDS:b0301:rclC:reactive_chlorine_species_28RCS29_stress_resistance_inner_membrane_protein:cds301:-:593:NC_000913.3"	0.793720202686241	2.6760180070571	0.241966669190825	0.631261137282559	0.809383870191487
"CDS:b0886:cydC:fused_glutathione2C_cysteine_exporter_subunits_of_ABC_superfamily,_membrane_component2FATP-binding_component:cds866:-:1721:NC_000913.3"	0.228340258635251	6.16123231376139	0.241341252036473	0.631698410123039	0.809689790008693
"CDS:b0644:ybeQ:Sel1_family_TPR-like_repeat_protein:cds640:-:977:NC_000913.3"	0.728959126681875	3.18157337675615	0.240994398057216	0.631941226740455	0.809689790008693
"CDS:b0651:rihA:ribonucleoside_hydrolase_1:cds647:-:935:NC_000913.3"	0.271864315272091	8.53505106640722	0.240569497054582	0.632238979620765	0.809689790008693
"CDS:b3466:yhhL:DUF1145_family_protein:cds3401:+:269:NC_000913.3"	-0.59707821511969	3.51566162075022	0.240499268133978	0.632288224886038	0.809689790008693
"CDS:b2575:trmN:tRNA128Val29_28adenine283729-N629-methyltransferase:cds2558:-:737:NC_000913.3"	0.509713935466481	3.80291873619133	0.240324626150622	0.632410724824521	0.809689790008693
"CDS:b4157:yjeN:uncharacterized_protein:cds4077:+:314:NC_000913.3"	0.785620094715662	2.5442502708263	0.239980423643854	0.632652323965022	0.809765820190253
"CDS:b1447:ydcZ:DUF606_family_inner_membrane_protein:cds1435:-:449:NC_000913.3"	-0.738910227153931	3.13743879448139	0.239473930465845	0.633008231987379	0.809988074561449
"CDS:b0719:ybgD:putative_fimbrial-like_adhesin_protein:cds707:-:566:NC_000913.3"	0.889730466132719	2.24703628257286	0.238297129122071	0.633836984720976	0.810591554675284
"CDS:b0261:mmuM:CP4-6_prophage3B_S-methylmethionine,homocysteine_methyltransferase:cds253:+:932:NC_000913.3"	0.258515854524056	5.56430639985848	0.238286252727015	0.633844656277366	0.810591554675284
"CDS:b1987:cbl:ssuEADCB2FtauABCD_operon_transcriptional_activator:cds1966:-:950:NC_000913.3"	0.674319197560453	3.08970076042955	0.237105920480648	0.634678498025508	0.811146948985988
"CDS:b1047:opgC:osmoregulated_periplasmic_glucan_succinylation_membrane_protein:cds1025:-:1157:NC_000913.3"	-0.497351500463675	4.04203335527946	0.237043480151921	0.63472268105773	0.811146948985988
"CDS:b2201:ccmA:heme_exporter_subunit:cds2184:-:623:NC_000913.3"	-0.278117030001313	6.7261422530274	0.238211408310986	0.634826527581743	0.811146948985988
"CDS:b3354:yheU:UPF0270_family_protein:cds3292:+:218:NC_000913.3"	-0.335805563815585	4.82597461988951	0.236168284089384	0.635342740910637	0.811573193620831
"CDS:b3488:yhiJ:DUF4049_family_protein:cds3424:-:1622:NC_000913.3"	0.598745317227859	3.50527987649629	0.234194271092782	0.63674658336274	0.813132705880465
"CDS:b2248:rhmR:putative_DNA-binding_transcriptional_regulator_for_the_rhm_operon:cds2231:-:782:NC_000913.3"	-0.716329872328538	2.89035526100795	0.232727450884877	0.637794519905178	0.813524882087891
"CDS:b2979:glcD:glycolate_oxidase_subunit2C_FAD-linked:cds2932:-:1499:NC_000913.3"	-1.20208550637771	4.7613767418615	0.266052775121032	0.637852014637285	0.813524882087891
"CDS:b2792:yqcC:DUF446_family_protein:cds2754:-:329:NC_000913.3"	0.481680922755389	3.83993955313592	0.232440911615446	0.637999711872877	0.813524882087891
"CDS:b1184:umuC:DNA_polymerase_V2C_subunit_C:cds1164:+:1268:NC_000913.3"	0.655020748326788	3.45816436713018	0.232396609488209	0.638031450879647	0.813524882087891
"CDS:b1614:ydgA:DUF945_family_protein:cds1602:+:1508:NC_000913.3"	0.233121498957126	8.18085631798922	0.232377425409767	0.638045195940227	0.813524882087891
"CDS:b0144:gluQ:glutamyl-Q_tRNA28Asp29_synthetase:cds139:-:926:NC_000913.3"	-0.336327066386817	4.78077402270053	0.232058532619685	0.638273780748296	0.813524882087891
"CDS:b4303:sgcQ:putative_nucleoside_triphosphatase:cds4217:-:806:NC_000913.3"	0.809967695470457	2.30772882138727	0.231847914276955	0.638424860926518	0.813524882087891
"CDS:b3216:yhcD:putative_outer_membrane_fimbrial_subunit_usher_protein:cds3160:+:2381:NC_000913.3"	-0.346724173849479	4.85932993528647	0.231704629305798	0.638527690581559	0.813524882087891
"CDS:b1743:spy:periplasmic_ATP-independent_protein_refolding_chaperone2C_stress-induced:cds1731:-:485:NC_000913.3"	0.37630551757446	4.77234822530962	0.231462926104954	0.638701240685115	0.813524882087891
"CDS:b1524:glsB:glutaminase_2:cds1509:-:926:NC_000913.3"	-0.315690151837346	4.95298112063148	0.230881566935359	0.639119136508992	0.813760344994239
"CDS:b4211:qorB:NAD28P29H,quinone_oxidoreductase:cds4129:-:860:NC_000913.3"	0.45350130554936	4.09147858030115	0.23069646186037	0.639252332217571	0.813760344994239
"CDS:b4092:phnP:5-phospho-alpha-D-ribosyl_12C2-cyclic_phosphate_phosphodiesterase:cds4009:-:758:NC_000913.3"	0.693260335864895	2.92566230667394	0.228725624296775	0.640674623948203	0.815134242645466
"CDS:b0119:yacL:UPF0231_family_protein:cds114:+:362:NC_000913.3"	-0.227087772153322	7.73143616465248	0.228502551994855	0.640836087429399	0.815134242645466
"CDS:b4052:dnaB:replicative_DNA_helicase:cds3967:+:1415:NC_000913.3"	-0.219241941626691	7.34965673750573	0.228439320795584	0.640881873043037	0.815134242645466
"CDS:b2942:metK:S-adenosylmethionine_synthetase:cds2896:+:1154:NC_000913.3"	0.225236277158478	6.9454041598593	0.227340681719514	0.641678655254862	0.815914147053678
"CDS:b1889:motB:protein_that_enables_flagellar_motor_rotation:cds1881:-:926:NC_000913.3"	-1.37103695406556	4.89001192707213	0.265431559311127	0.642237848308244	0.816391589783134
"CDS:b0182:lpxB:tetraacyldisaccharide-1-P_synthase:cds176:+:1148:NC_000913.3"	0.213811838561016	6.67077519208212	0.225824302587087	0.642782335444261	0.816547319674713
"CDS:b1163:bluF:anti-repressor_for_YcgE2C_blue_light-responsive3B_FAD-binding3B_has_c-di-GMP_phosphodiesterase-like_EAL_domain2C_but_does_not_degrade_c-di-GMP:cds1141:-:1211:NC_000913.3"	0.871801006819421	5.36436658622364	0.256121464438701	0.642783172078596	0.816547319674713
"CDS:b3461:rpoH:RNA_polymerase2C_sigma_32_28sigma_H29_factor:cds3396:-:854:NC_000913.3"	-0.240017470852116	8.59702804109878	0.225647137933236	0.642911582255135	0.816547319674713
"CDS:b0922:mukF:chromosome_condensin_MukBEF2C_kleisin-like_subunit2C_binds_calcium:cds902:+:1322:NC_000913.3"	-0.2068929825884	7.16563419482293	0.224914353561957	0.643446838806421	0.81699364333021
"CDS:b2016:yeeZ:putative_epimerase:cds1999:-:824:NC_000913.3"	0.208615100162592	7.09663324150972	0.22382932273616	0.644241377871251	0.81776883269347
"CDS:b4421:ldrB:toxic_polypeptide2C_small:cds1197:-:107:NC_000913.3"	-0.961648865751672	2.09201092815615	0.223057703301133	0.644807865267997	0.818020597559514
"CDS:b4589:ylcI:DUF3950_family_protein2C_DLP12_prophage:cds553:-:194:NC_000913.3"	-0.961648865751672	2.09201092815615	0.223057703301133	0.644807865267997	0.818020597559514
"CDS:b3477:nikB:nickel_transporter_subunit:cds3412:+:944:NC_000913.3"	0.374697194006935	5.07231772633643	0.223156888839437	0.645264461536892	0.818131260103244
"CDS:b0682:chiQ:chitosugar-induced_verified_lipoprotein:cds667:+:326:NC_000913.3"	-0.570055849331856	3.50470501668685	0.222312546877576	0.645356075931666	0.818131260103244
"CDS:b0460:hha:modulator_of_gene_expression2C_with_H-NS:cds451:-:218:NC_000913.3"	-0.318271344527554	6.26845281875013	0.227069607467341	0.645447389271371	0.818131260103244
"CDS:b2531:iscR:isc_operon_transcriptional_repressor3B_suf_operon_transcriptional_activator3B_oxidative_stress-_and_iron_starvation-inducible3B_autorepressor:cds2512:-:488:NC_000913.3"	-0.368731107605147	5.06019614308506	0.221920588829924	0.645919442525602	0.818496151292779
"CDS:b1121:ycfZ:inner_membrane_protein:cds1098:-:788:NC_000913.3"	0.789056682558832	2.47419179897019	0.220699292768398	0.646546846342253	0.818654075412555
"CDS:b1196:ycgY:uncharacterized_protein:cds1176:+:440:NC_000913.3"	0.789056682558832	2.47419179897019	0.220699292768398	0.646546846342253	0.818654075412555
"CDS:b4483:tatD:quality_control_of_Tat-exported_FeS_proteins3B_Mg-dependent_cytoplasmic_DNase:cds3774:+:782:NC_000913.3"	-0.32658253073971	4.88360352744994	0.220631887991213	0.646596715728639	0.818654075412555
"CDS:b2176:rtn:resistance_protein_for_phages_lambda_and_N42C_putative_membrane-anchored_cyclic-di-GMP_phosphodiesterase:cds2161:+:1556:NC_000913.3"	-0.246322672346595	6.25109827448135	0.219869903794752	0.647161124170947	0.81913529929242
"CDS:b4486:yjiV:DUF1127_family_protein:cds4260:+:2936:NC_000913.3"	-0.239920484682288	5.97080251795055	0.218616240336141	0.648092354097892	0.820080416176262
"CDS:b1459:yncI:uncharacterized_protein:cds1446:+:737:NC_000913.3"	0.706474725056432	2.91166722353468	0.216346377579888	0.64978682715422	0.821990509499958
"CDS:b1803:yeaX:putative_YeaWX_dioxygenase_beta_subunit2C_reductase_component:cds1793:+:965:NC_000913.3"	0.460643884184441	3.91907596881721	0.215162576832752	0.65067488532569	0.822879678539375
"CDS:b1246:oppD:oligopeptide_transporter_subunit:cds1225:+:1013:NC_000913.3"	0.27100378384074	7.98842130034948	0.21341266501322	0.652509420029881	0.824498874271789
"CDS:b3701:dnaN:DNA_polymerase_III2C_beta_subunit:cds3648:-:1100:NC_000913.3"	-0.205897263651312	6.8032269751333	0.212639248415813	0.652577886703511	0.824498874271789
"CDS:b4251:bdcR:transcriptional_repressor_for_divergent_bdcA:cds4166:+:593:NC_000913.3"	-0.412365734024352	4.33693032887609	0.212255740235133	0.652868324628773	0.824498874271789
"CDS:b2110:yehC:putative_periplasmic_pilin_chaperone:cds2094:-:719:NC_000913.3"	0.917937304430111	1.92784178997257	0.212150307903194	0.652948226846755	0.824498874271789
"CDS:b2720:hycF:formate_hydrogenlyase_complex_iron-sulfur_protein:cds2682:-:542:NC_000913.3"	0.917937304430111	1.92784178997257	0.212150307903194	0.652948226846755	0.824498874271789
"CDS:b1956:yedQ:putative_membrane-anchored_diguanylate_cyclase:cds1942:-:1694:NC_000913.3"	-0.383821929166569	5.81891644702693	0.219144079157718	0.653113581785224	0.824498874271789
"CDS:b3595:rhsJ:HEAT-domain_lethality_reduction_protein3B_putative_immunity_protein_for_putative_polymorphic_toxin_RhsA:cds3536:+:944:NC_000913.3"	0.530143916437213	3.52889071422242	0.211713440242147	0.65327956781341	0.824498874271789
"CDS:b1267:yciO:putative_RNA_binding_protein:cds1247:+:620:NC_000913.3"	0.249541578466421	5.81899478605269	0.211364998775053	0.653544142478705	0.824498874271789
"CDS:b2844:yqeF:short_chain_acyltransferase:cds2803:-:1181:NC_000913.3"	-0.240646936270743	5.70397682480809	0.211258570460953	0.653625007664157	0.824498874271789
"CDS:b1908:yecA:UPF0149_family_protein:cds1900:-:665:NC_000913.3"	0.206898809471797	6.57437069403755	0.210804716972163	0.653970129790295	0.824700129622041
"CDS:b0916:ycaQ:DUF1006_family_protein_with_C-terminal_wHTH_domain:cds896:+:1232:NC_000913.3"	0.347170578876591	4.78535911304968	0.210311720834679	0.65434553257776	0.824939445893777
